,time,location
62989,1681839094,4S|4T|4W|5S
62990,1681839095,4S|4T|4W|5S
62991,1681839096,4S|4T|4W|5S
62992,1681839097,4S|4T|4W|5S
62993,1681839098,4S|4T|4W|5S
62994,1681839099,4S|4T|4W|5S
62995,1681839100,4S|4T|4W|5S
62996,1681839101,4S|4T|4W|5S
62997,1681839102,4S|4T|4W|5S
62998,1681839103,4S|4T|4W|5S
62999,1681839104,4S|4T|4W|5S
63000,1681839105,4S|4T|4W|5S
63001,1681839106,4S|4T|4W|5S
63002,1681839107,4S|4T|4W|5S
63003,1681839108,4S|4T|4W|5S
63004,1681839109,4S|4T|4W|5S
63005,1681839110,4S|4T|4W|5S
63006,1681839111,4S|4T|4W|5S
63007,1681839112,4S|4T|4W|5S
63008,1681839113,4S|4T|4W|5S
63009,1681839114,4S|4T|4W|5S
63010,1681839115,4S|4T|4W|5S
63011,1681839116,4S|4T|4W|5S
63012,1681839117,4S|4T|4W|5S
63013,1681839118,4S|4T|4W|5S
63014,1681839119,4S|4T|4W|5S
63015,1681839120,4S|4T|4W|5S
63016,1681839121,4S|4T|4W|5S
63017,1681839122,4S|4T|4W|5S
63018,1681839123,4S|4T|4W|5S
63019,1681839124,4S|4T|4W|5S
63020,1681839125,4S|4T|4W|5S
63021,1681839126,4S|4T|4W|5S
63022,1681839127,4S|4T|4W|5S
63023,1681839128,4S|4T|4W|5S
63024,1681839129,4S|4T|4W|5S
63025,1681839130,4S|4T|4W|5S
63026,1681839131,4S|4T|4W|5S
63027,1681839132,4S|4T|4W|5S
63028,1681839133,4S|4T|4W|5S
63029,1681839134,4S|4T|4W|5S
63030,1681839135,4S|4T|4W|5S
63031,1681839136,4S|4T|4W|5S
63032,1681839137,4S|4T|4W|5S
63033,1681839138,4S|4T|4W|5S
63034,1681839139,4S|4T|4W|5S
63035,1681839140,4S|4T|4W|5S
63036,1681839141,4S|4T|4W|5S
63037,1681839142,4S|4T|4W|5S
63038,1681839143,4S|4T|4W|5S
63039,1681839144,4S|4T|4W|5S
63040,1681839145,4S|4T|4W|5S
63041,1681839146,4S|4T|4W|5S
63042,1681839147,4S|4T|4W|5S
63043,1681839148,4S|4T|4W|5S
63044,1681839149,4S|4T|4W|5S
63045,1681839150,4S|4T|4W|5S
63046,1681839151,4S|4T|4W|5S
63047,1681839152,4S|4T|4W|5S
63048,1681839153,4S|4T|4W|5S
63049,1681839154,4S|4T|4W|5S
63050,1681839155,4S|4T|4W|5S
63051,1681839156,4S|4T|4W|5S
63052,1681839157,4S|4T|4W|5S
63053,1681839158,4S|4T|4W|5S
63054,1681839159,4S|4T|4W|5S
63055,1681839160,4S|4T|4W|5S
63056,1681839161,4S|4T|4W|5S
63057,1681839162,4S|4T|4W|5S
63058,1681839163,4S|4T|4W|5S
63059,1681839164,4S|4T|4W|5S
63060,1681839165,4S|4T|4W|5S
63061,1681839166,4S|4T|4W|5S
63062,1681839167,4S|4T|4W|5S
63063,1681839168,4S|4T|4W|5S
63064,1681839169,4S|4T|4W|5S
63065,1681839170,4S|4T|4W|5S
63066,1681839171,4S|4T|4W|5S
63067,1681839172,4S|4T|4W|5S
63068,1681839173,4S|4T|4W|5S
63069,1681839174,4S|4T|4W|5S
63070,1681839175,4S|4T|4W|5S
63071,1681839176,4S|4T|4W|5S
63072,1681839177,4S|4T|4W|5S
63073,1681839178,4S|4T|4W|5S
63074,1681839179,4S|4T|4W|5S
63075,1681839180,4S|4T|4W|5S
63076,1681839181,4S|4T|4W|5S
63077,1681839182,4S|4T|4W|5S
63078,1681839183,4S|4T|4W|5S
63079,1681839184,4S|4T|4W|5S
63080,1681839185,4S|4T|4W|5S
63081,1681839186,4S|4T|4W|5S
63082,1681839187,4S|4T|4W|5S
63083,1681839188,4S|4T|4W|5S
63084,1681839189,4S|4T|4W|5S
63085,1681839190,4S|4T|4W|5S
63086,1681839191,4S|4T|4W|5S
63087,1681839192,4S|4T|4W|5S
63088,1681839193,4S|4T|4W|5S
63089,1681839194,4S|4T|4W|5S
63090,1681839195,4S|4T|4W|5S
63091,1681839196,4S|4T|4W|5S
63092,1681839197,4S|4T|4W|5S
63093,1681839198,4S|4T|4W|5S
63094,1681839199,4S|4T|4W|5S
63095,1681839200,4S|4T|4W|5S
63096,1681839201,4S|4T|4W|5S
63097,1681839202,4S|4T|4W|5S
63098,1681839203,4S|4T|4W|5S
63099,1681839204,4S|4T|4W|5S
63100,1681839205,4S|4T|4W|5S
63101,1681839206,4S|4T|4W|5S
63102,1681839207,4S|4T|4W|5S
63103,1681839208,4S|4T|4W|5S
63104,1681839209,4S|4T|4W|5S
63105,1681839210,4S|4T|4W|5S
63106,1681839211,4S|4T|4W|5S
63107,1681839212,4S|4T|4W|5S
63108,1681839213,4S|4T|4W|5S
63109,1681839214,4S|4T|4W|5S
63110,1681839215,4S|4T|4W|5S
63111,1681839216,4S|4T|4W|5S
63112,1681839217,4S|4T|4W|5S
63113,1681839218,4S|4T|4W|5S
63114,1681839219,4S|4T|4W|5S
63115,1681839220,4S|4T|4W|5S
63116,1681839221,4S|4T|4W|5S
63117,1681839222,4S|4T|4W|5S
63118,1681839223,4S|4T|4W|5S
63119,1681839224,4S|4T|4W|5S
63120,1681839225,4S|4T|4W|5S
63121,1681839226,4S|4T|4W|5S
63122,1681839227,4S|4T|4W|5S
63123,1681839228,4S|4T|4W|5S
63124,1681839229,4S|4T|4W|5S
63125,1681839230,4S|4T|4W|5S
63126,1681839231,4S|4T|4W|5S
63127,1681839232,4S|4T|4W|5S
63128,1681839233,4S|4T|4W|5S
63129,1681839234,4S|4T|4W|5S
63130,1681839235,4S|4T|4W|5S
63131,1681839236,4S|4T|4W|5S
63132,1681839237,4S|4T|4W|5S
63133,1681839238,4S|4T|4W|5S
63134,1681839239,4S|4T|4W|5S
63135,1681839240,4S|4T|4W|5S
63136,1681839241,4S|4T|4W|5S
63137,1681839242,4S|4T|4W|5S
63138,1681839243,4S|4T|4W|5S
63139,1681839244,4S|4T|4W|5S
63140,1681839245,4S|4T|4W|5S
63141,1681839246,4S|4T|4W|5S
63142,1681839247,4S|4T|4W|5S
63143,1681839248,4S|4T|4W|5S
63144,1681839249,4S|4T|4W|5S
63145,1681839250,4S|4T|4W|5S
63146,1681839251,4S|4T|4W|5S
63147,1681839252,4S|4T|4W|5S
63148,1681839253,4S|4T|4W|5S
63149,1681839254,4S|4T|4W|5S
63150,1681839255,4S|4T|4W|5S
63151,1681839256,4S|4T|4W|5S
63152,1681839257,4S|4T|4W|5S
63153,1681839258,4S|4T|4W|5S
63154,1681839259,4S|4T|4W|5S
63155,1681839260,4S|4T|4W|5S
63156,1681839261,4S|4T|4W|5S
63157,1681839262,4S|4T|4W|5S
63158,1681839263,4S|4T|4W|5S
63159,1681839264,4S|4T|4W|5S
63160,1681839265,4S|4T|4W|5S
63161,1681839266,4S|4T|4W|5S
63162,1681839267,4S|4T|4W|5S
63163,1681839268,4S|4T|4W|5S
63164,1681839269,4S|4T|4W|5S
63165,1681839270,4S|4T|4W|5S
63166,1681839271,4S|4T|4W|5S
63167,1681839272,4S|4T|4W|5S
63168,1681839273,4S|4T|4W|5S
63169,1681839274,4S|4T|4W|5S
63170,1681839275,4S|4T|4W|5S
63171,1681839276,4S|4T|4W|5S
63172,1681839277,4S|4T|4W|5S
63173,1681839278,4S|4T|4W|5S
63174,1681839279,4S|4T|4W|5S
63175,1681839280,4S|4T|4W|5S
63176,1681839281,4S|4T|4W|5S
63177,1681839282,4S|4T|4W|5S
63178,1681839283,4S|4T|4W|5S
63179,1681839284,4S|4T|4W|5S
63180,1681839285,4S|4T|4W|5S
63181,1681839286,4S|4T|4W|5S
63182,1681839287,4S|4T|4W|5S
63183,1681839288,4S|4T|4W|5S
63184,1681839289,4S|4T|4W|5S
63185,1681839290,4S|4T|4W|5S
63186,1681839291,4S|4T|4W|5S
63187,1681839292,4S|4T|4W|5S
63188,1681839293,4S|4T|4W|5S
63189,1681839294,4S|4T|4W|5S
63190,1681839295,4S|4T|4W|5S
63191,1681839296,4S|4T|4W|5S
63192,1681839297,4S|4T|4W|5S
63193,1681839298,4S|4T|4W|5S
63194,1681839299,4S|4T|4W|5S
63195,1681839300,4S|4T|4W|5S
63196,1681839301,4S|4T|4W|5S
63197,1681839302,4S|4T|4W|5S
63198,1681839303,4S|4T|4W|5S
63199,1681839304,4S|4T|4W|5S
63200,1681839305,4S|4T|4W|5S
63201,1681839306,4S|4T|4W|5S
63202,1681839307,4S|4T|4W|5S
63203,1681839308,4S|4T|4W|5S
63204,1681839309,4S|4T|4W|5S
63205,1681839310,4S|4T|4W|5S
63206,1681839311,4S|4T|4W|5S
63207,1681839312,4S|4T|4W|5S
63208,1681839313,4S|4T|4W|5S
63209,1681839314,4S|4T|4W|5S
63210,1681839315,4S|4T|4W|5S
63211,1681839316,4S|4T|4W|5S
63212,1681839317,4S|4T|4W|5S
63213,1681839318,4S|4T|4W|5S
63214,1681839319,4S|4T|4W|5S
63215,1681839320,4S|4T|4W|5S
63216,1681839321,4S|4T|4W|5S
63217,1681839322,4S|4T|4W|5S
63218,1681839323,4S|4T|4W|5S
63219,1681839324,4S|4T|4W|5S
63220,1681839325,4S|4T|4W|5S
63221,1681839326,4S|4T|4W|5S
63222,1681839327,4S|4T|4W|5S
63223,1681839328,4S|4T|4W|5S
63224,1681839329,4S|4T|4W|5S
63225,1681839330,4S|4T|4W|5S
63226,1681839331,4S|4T|4W|5S
63227,1681839332,4S|4T|4W|5S
63228,1681839333,4S|4T|4W|5S
63229,1681839334,4S|4T|4W|5S
63230,1681839335,4S|4T|4W|5S
63231,1681839336,4S|4T|4W|5S
63232,1681839337,4S|4T|4W|5S
63233,1681839338,4S|4T|4W|5S
63234,1681839339,4S|4T|4W|5S
63235,1681839340,4S|4T|4W|5S
63236,1681839341,4S|4T|4W|5S
63237,1681839342,4S|4T|4W|5S
63238,1681839343,4S|4T|4W|5S
63239,1681839344,4S|4T|4W|5S
63240,1681839345,4S|4T|4W|5S
63241,1681839346,4S|4T|4W|5S
63242,1681839347,4S|4T|4W|5S
63243,1681839348,4S|4T|4W|5S
63244,1681839349,4S|4T|4W|5S
63245,1681839350,4S|4T|4W|5S
63246,1681839351,4S|4T|4W|5S
63247,1681839352,4S|4T|4W|5S
63248,1681839353,4S|4T|4W|5S
63249,1681839354,4S|4T|4W|5S
63250,1681839355,4S|4T|4W|5S
63251,1681839356,4S|4T|4W|5S
63252,1681839357,4S|4T|4W|5S
63253,1681839358,4S|4T|4W|5S
63254,1681839359,4S|4T|4W|5S
63255,1681839360,4S|4T|4W|5S
63256,1681839361,4S|4T|4W|5S
63257,1681839362,4S|4T|4W|5S
63258,1681839363,4S|4T|4W|5S
63259,1681839364,4S|4T|4W|5S
63260,1681839365,4S|4T|4W|5S
63261,1681839366,4S|4T|4W|5S
63262,1681839367,4S|4T|4W|5S
63263,1681839368,4S|4T|4W|5S
63264,1681839369,4S|4T|4W|5S
63265,1681839370,4S|4T|4W|5S
63266,1681839371,4S|4T|4W|5S
63267,1681839372,4S|4T|4W|5S
63268,1681839373,4S|4T|4W|5S
63269,1681839374,4S|4T|4W|5S
63270,1681839375,4S|4T|4W|5S
63271,1681839376,4S|4T|4W|5S
63272,1681839377,4S|4T|4W|5S
63273,1681839378,4S|4T|4W|5S
63274,1681839379,4S|4T|4W|5S
63275,1681839380,4S|4T|4W|5S
63276,1681839381,4S|4T|4W|5S
63277,1681839382,4S|4T|4W|5S
63278,1681839383,4S|4T|4W|5S
63279,1681839384,4S|4T|4W|5S
63280,1681839385,4S|4T|4W|5S
63281,1681839386,4S|4T|4W|5S
63282,1681839387,4S|4T|4W|5S
63283,1681839388,4S|4T|4W|5S
63284,1681839389,4S|4T|4W|5S
63285,1681839390,4S|4T|4W|5S
63286,1681839391,4S|4T|4W|5S
63287,1681839392,4S|4T|4W|5S
63288,1681839393,4S|4T|4W|5S
63289,1681839394,4S|4T|4W|5S
63290,1681839395,4S|4T|4W|5S
63291,1681839396,4S|4T|4W|5S
63292,1681839397,4S|4T|4W|5S
63293,1681839398,4S|4T|4W|5S
63294,1681839399,4S|4T|4W|5S
63295,1681839400,4S|4T|4W|5S
63296,1681839401,4S|4T|4W|5S
63297,1681839402,4S|4T|4W|5S
63298,1681839403,4S|4T|4W|5S
63299,1681839404,4S|4T|4W|5S
63300,1681839405,4S|4T|4W|5S
63301,1681839406,4S|4T|4W|5S
63302,1681839407,4S|4T|4W|5S
63303,1681839408,4S|4T|4W|5S
63304,1681839409,4S|4T|4W|5S
63305,1681839410,4S|4T|4W|5S
63306,1681839411,4S|4T|4W|5S
63307,1681839412,4S|4T|4W|5S
63308,1681839413,4S|4T|4W|5S
63309,1681839414,4S|4T|4W|5S
63310,1681839415,4S|4T|4W|5S
63311,1681839416,4S|4T|4W|5S
63312,1681839417,4S|4T|4W|5S
63313,1681839418,4S|4T|4W|5S
63314,1681839419,4S|4T|4W|5S
63315,1681839420,4S|4T|4W|5S
63316,1681839421,4S|4T|4W|5S
63317,1681839422,4S|4T|4W|5S
63318,1681839423,4S|4T|4W|5S
63319,1681839424,4S|4T|4W|5S
63320,1681839425,4S|4T|4W|5S
63321,1681839426,4S|4T|4W|5S
63322,1681839427,4S|4T|4W|5S
63323,1681839428,4S|4T|4W|5S
63324,1681839429,4S|4T|4W|5S
63325,1681839430,4S|4T|4W|5S
63326,1681839431,4S|4T|4W|5S
63327,1681839432,4S|4T|4W|5S
63328,1681839433,4S|4T|4W|5S
63329,1681839434,4S|4T|4W|5S
63330,1681839435,4S|4T|4W|5S
63331,1681839436,4S|4T|4W|5S
63332,1681839437,4S|4T|4W|5S
63333,1681839438,4S|4T|4W|5S
63334,1681839439,4S|4T|4W|5S
63335,1681839440,4S|4T|4W|5S
63336,1681839441,4S|4T|4W|5S
63337,1681839442,4S|4T|4W|5S
63338,1681839443,4S|4T|4W|5S
63339,1681839444,4S|4T|4W|5S
63340,1681839445,4S|4T|4W|5S
63341,1681839446,4S|4T|4W|5S
63342,1681839447,4S|4T|4W|5S
63343,1681839448,4S|4T|4W|5S
63344,1681839449,4S|4T|4W|5S
63345,1681839450,4S|4T|4W|5S
63346,1681839451,4S|4T|4W|5S
63347,1681839452,4S|4T|4W|5S
63348,1681839453,4S|4T|4W|5S
63349,1681839454,4S|4T|4W|5S
63350,1681839455,4S|4T|4W|5S
63351,1681839456,4S|4T|4W|5S
63352,1681839457,4S|4T|4W|5S
63353,1681839458,4S|4T|4W|5S
63354,1681839459,4S|4T|4W|5S
63355,1681839460,4S|4T|4W|5S
63356,1681839461,4S|4T|4W|5S
63357,1681839462,4S|4T|4W|5S
63358,1681839463,4S|4T|4W|5S
63359,1681839464,4S|4T|4W|5S
63360,1681839465,4S|4T|4W|5S
63361,1681839466,4S|4T|4W|5S
63362,1681839467,4S|4T|4W|5S
63363,1681839468,4S|4T|4W|5S
63364,1681839469,4S|4T|4W|5S
63365,1681839470,4S|4T|4W|5S
63366,1681839471,4S|4T|4W|5S
63367,1681839472,4S|4T|4W|5S
63368,1681839473,4S|4T|4W|5S
63369,1681839474,4S|4T|4W|5S
63370,1681839475,4S|4T|4W|5S
63371,1681839476,4S|4T|4W|5S
63372,1681839477,4S|4T|4W|5S
63373,1681839478,4S|4T|4W|5S
63374,1681839479,4S|4T|4W|5S
63375,1681839480,4S|4T|4W|5S
63376,1681839481,4S|4T|4W|5S
63377,1681839482,4S|4T|4W|5S
63378,1681839483,4S|4T|4W|5S
63379,1681839484,4S|4T|4W|5S
63380,1681839485,4S|4T|4W|5S
63381,1681839486,4S|4T|4W|5S
63382,1681839487,4S|4T|4W|5S
63383,1681839488,4S|4T|4W|5S
63384,1681839489,4S|4T|4W|5S
63385,1681839490,4S|4T|4W|5S
63386,1681839491,4S|4T|4W|5S
63387,1681839492,4S|4T|4W|5S
63388,1681839493,4S|4T|4W|5S
63389,1681839494,4S|4T|4W|5S
63390,1681839495,4S|4T|4W|5S
63391,1681839496,4S|4T|4W|5S
63392,1681839497,4S|4T|4W|5S
63393,1681839498,4S|4T|4W|5S
63394,1681839499,4S|4T|4W|5S
63395,1681839500,4S|4T|4W|5S
63396,1681839501,4S|4T|4W|5S
63397,1681839502,4S|4T|4W|5S
63398,1681839503,4S|4T|4W|5S
63399,1681839504,4S|4T|4W|5S
63400,1681839505,4S|4T|4W|5S
63401,1681839506,4S|4T|4W|5S
63402,1681839507,4S|4T|4W|5S
63403,1681839508,4S|4T|4W|5S
63404,1681839509,4S|4T|4W|5S
63405,1681839510,4S|4T|4W|5S
63406,1681839511,4S|4T|4W|5S
63407,1681839512,4S|4T|4W|5S
63408,1681839513,4S|4T|4W|5S
63409,1681839514,4S|4T|4W|5S
63410,1681839515,4S|4T|4W|5S
63411,1681839516,4S|4T|4W|5S
63412,1681839517,4S|4T|4W|5S
63413,1681839518,4S|4T|4W|5S
63414,1681839519,4S|4T|4W|5S
63415,1681839520,4S|4T|4W|5S
63416,1681839521,4S|4T|4W|5S
63417,1681839522,4S|4T|4W|5S
63418,1681839523,4S|4T|4W|5S
63419,1681839524,4S|4T|4W|5S
63420,1681839525,4S|4T|4W|5S
63421,1681839526,4S|4T|4W|5S
63422,1681839527,4S|4T|4W|5S
63423,1681839528,4S|4T|4W|5S
63424,1681839529,4S|4T|4W|5S
63425,1681839530,4S|4T|4W|5S
63426,1681839531,4S|4T|4W|5S
63427,1681839532,4S|4T|4W|5S
63428,1681839533,4S|4T|4W|5S
63429,1681839534,4S|4T|4W|5S
63430,1681839535,4S|4T|4W|5S
63431,1681839536,4S|4T|4W|5S
63432,1681839537,4S|4T|4W|5S
63433,1681839538,4S|4T|4W|5S
63434,1681839539,4S|4T|4W|5S
63435,1681839540,4S|4T|4W|5S
63436,1681839541,4S|4T|4W|5S
63437,1681839542,4S|4T|4W|5S
63438,1681839543,4S|4T|4W|5S
63439,1681839544,4S|4T|4W|5S
63440,1681839545,4S|4T|4W|5S
63441,1681839546,4S|4T|4W|5S
63442,1681839547,4S|4T|4W|5S
63443,1681839548,4S|4T|4W|5S
63444,1681839549,4S|4T|4W|5S
63445,1681839550,4S|4T|4W|5S
63446,1681839551,4S|4T|4W|5S
63447,1681839552,4S|4T|4W|5S
63448,1681839553,4S|4T|4W|5S
63449,1681839554,4S|4T|4W|5S
63450,1681839555,4S|4T|4W|5S
63451,1681839556,4S|4T|4W|5S
63452,1681839557,4S|4T|4W|5S
63453,1681839558,4S|4T|4W|5S
63454,1681839559,4S|4T|4W|5S
63455,1681839560,4S|4T|4W|5S
63456,1681839561,4S|4T|4W|5S
63457,1681839562,4S|4T|4W|5S
63458,1681839563,4S|4T|4W|5S
63459,1681839564,4S|4T|4W|5S
63460,1681839565,4S|4T|4W|5S
63461,1681839566,4S|4T|4W|5S
63462,1681839567,4S|4T|4W|5S
63463,1681839568,4S|4T|4W|5S
63464,1681839569,4S|4T|4W|5S
63465,1681839570,4S|4T|4W|5S
63466,1681839571,4S|4T|4W|5S
63467,1681839572,4S|4T|4W|5S
63468,1681839573,4S|4T|4W|5S
63469,1681839574,4S|4T|4W|5S
63470,1681839575,4S|4T|4W|5S
63471,1681839576,4S|4T|4W|5S
63472,1681839577,4S|4T|4W|5S
63473,1681839578,4S|4T|4W|5S
63474,1681839579,4S|4T|4W|5S
63475,1681839580,4S|4T|4W|5S
63476,1681839581,4S|4T|4W|5S
63477,1681839582,4S|4T|4W|5S
63478,1681839583,4S|4T|4W|5S
63479,1681839584,4S|4T|4W|5S
63480,1681839585,4S|4T|4W|5S
63481,1681839586,4S|4T|4W|5S
63482,1681839587,4S|4T|4W|5S
63483,1681839588,4S|4T|4W|5S
63484,1681839589,4S|4T|4W|5S
63485,1681839590,4S|4T|4W|5S
63486,1681839591,4S|4T|4W|5S
63487,1681839592,4S|4T|4W|5S
63488,1681839593,4S|4T|4W|5S
63489,1681839594,4S|4T|4W|5S
63490,1681839595,4S|4T|4W|5S
63491,1681839596,4S|4T|4W|5S
63492,1681839597,4S|4T|4W|5S
63493,1681839598,4S|4T|4W|5S
63494,1681839599,4S|4T|4W|5S
63495,1681839600,4S|4T|4W|5S
63496,1681839601,4S|4T|4W|5S
63497,1681839602,4S|4T|4W|5S
63498,1681839603,4S|4T|4W|5S
63499,1681839604,4S|4T|4W|5S
63500,1681839605,4S|4T|4W|5S
63501,1681839606,4S|4T|4W|5S
63502,1681839607,4S|4T|4W|5S
63503,1681839608,4S|4T|4W|5S
63504,1681839609,4S|4T|4W|5S
63505,1681839610,4S|4T|4W|5S
63506,1681839611,4S|4T|4W|5S
63507,1681839612,4S|4T|4W|5S
63508,1681839613,4S|4T|4W|5S
63509,1681839614,4S|4T|4W|5S
63510,1681839615,4S|4T|4W|5S
63511,1681839616,4S|4T|4W|5S
63512,1681839617,4S|4T|4W|5S
63513,1681839618,4S|4T|4W|5S
63514,1681839619,4S|4T|4W|5S
63515,1681839620,4S|4T|4W|5S
63516,1681839621,4S|4T|4W|5S
63517,1681839622,4S|4T|4W|5S
63518,1681839623,4S|4T|4W|5S
63519,1681839624,4S|4T|4W|5S
63520,1681839625,4S|4T|4W|5S
63521,1681839626,4S|4T|4W|5S
63522,1681839627,4S|4T|4W|5S
63523,1681839628,4S|4T|4W|5S
63524,1681839629,4S|4T|4W|5S
63525,1681839630,4S|4T|4W|5S
63526,1681839631,4S|4T|4W|5S
63527,1681839632,4S|4T|4W|5S
63528,1681839633,4S|4T|4W|5S
63529,1681839634,4S|4T|4W|5S
63530,1681839635,4S|4T|4W|5S
63531,1681839636,4S|4T|4W|5S
63532,1681839637,4S|4T|4W|5S
63533,1681839638,4S|4T|4W|5S
63534,1681839639,4S|4T|4W|5S
63535,1681839640,4S|4T|4W|5S
63536,1681839641,4S|4T|4W|5S
63537,1681839642,4S|4T|4W|5S
63538,1681839643,4S|4T|4W|5S
63539,1681839644,4S|4T|4W|5S
63540,1681839645,4S|4T|4W|5S
63541,1681839646,4S|4T|4W|5S
63542,1681839647,4S|4T|4W|5S
63543,1681839648,4S|4T|4W|5S
63544,1681839649,4S|4T|4W|5S
63545,1681839650,4S|4T|4W|5S
63546,1681839651,4S|4T|4W|5S
63547,1681839652,4S|4T|4W|5S
63548,1681839653,4S|4T|4W|5S
63549,1681839654,4S|4T|4W|5S
63550,1681839655,4S|4T|4W|5S
63551,1681839656,4S|4T|4W|5S
63552,1681839657,4S|4T|4W|5S
63553,1681839658,4S|4T|4W|5S
63554,1681839659,4S|4T|4W|5S
63555,1681839660,4S|4T|4W|5S
63556,1681839661,4S|4T|4W|5S
63557,1681839662,4S|4T|4W|5S
63558,1681839663,4S|4T|4W|5S
63559,1681839664,4S|4T|4W|5S
63560,1681839665,4S|4T|4W|5S
63561,1681839666,4S|4T|4W|5S
63562,1681839667,4S|4T|4W|5S
63563,1681839668,4S|4T|4W|5S
63564,1681839669,4S|4T|4W|5S
63565,1681839670,4S|4T|4W|5S
63566,1681839671,4S|4T|4W|5S
63567,1681839672,4S|4T|4W|5S
63568,1681839673,4S|4T|4W|5S
63569,1681839674,4S|4T|4W|5S
63570,1681839675,4S|4T|4W|5S
63571,1681839676,4S|4T|4W|5S
63572,1681839677,4S|4T|4W|5S
63573,1681839678,4S|4T|4W|5S
63574,1681839679,4S|4T|4W|5S
63575,1681839680,4S|4T|4W|5S
63576,1681839681,4S|4T|4W|5S
63577,1681839682,4S|4T|4W|5S
63578,1681839683,4S|4T|4W|5S
63579,1681839684,4S|4T|4W|5S
63580,1681839685,4S|4T|4W|5S
63581,1681839686,4S|4T|4W|5S
63582,1681839687,4S|4T|4W|5S
63583,1681839688,4S|4T|4W|5S
63584,1681839689,4S|4T|4W|5S
63585,1681839690,4S|4T|4W|5S
63586,1681839691,4S|4T|4W|5S
63587,1681839692,4S|4T|4W|5S
63588,1681839693,4S|4T|4W|5S
63589,1681839694,4S|4T|4W|5S
63590,1681839695,4S|4T|4W|5S
63591,1681839696,4S|4T|4W|5S
63592,1681839697,4S|4T|4W|5S
63593,1681839698,4S|4T|4W|5S
63594,1681839699,4S|4T|4W|5S
63595,1681839700,4S|4T|4W|5S
63596,1681839701,4S|4T|4W|5S
63597,1681839702,4S|4T|4W|5S
63598,1681839703,4S|4T|4W|5S
63599,1681839704,4S|4T|4W|5S
63600,1681839705,4S|4T|4W|5S
63601,1681839706,4S|4T|4W|5S
63602,1681839707,4S|4T|4W|5S
63603,1681839708,4S|4T|4W|5S
63604,1681839709,4S|4T|4W|5S
63605,1681839710,4S|4T|4W|5S
63606,1681839711,4S|4T|4W|5S
63607,1681839712,4S|4T|4W|5S
63608,1681839713,4S|4T|4W|5S
63609,1681839714,4S|4T|4W|5S
63610,1681839715,4S|4T|4W|5S
63611,1681839716,4S|4T|4W|5S
63612,1681839717,4S|4T|4W|5S
63613,1681839718,4S|4T|4W|5S
63614,1681839719,4S|4T|4W|5S
63615,1681839720,4S|4T|4W|5S
63616,1681839721,4S|4T|4W|5S
63617,1681839722,4S|4T|4W|5S
63618,1681839723,4S|4T|4W|5S
63619,1681839724,4S|4T|4W|5S
63620,1681839725,4S|4T|4W|5S
63621,1681839726,4S|4T|4W|5S
63622,1681839727,4S|4T|4W|5S
63623,1681839728,4S|4T|4W|5S
63624,1681839729,4S|4T|4W|5S
63625,1681839730,4S|4T|4W|5S
63626,1681839731,4S|4T|4W|5S
63627,1681839732,4S|4T|4W|5S
63628,1681839733,4S|4T|4W|5S
63629,1681839734,4S|4T|4W|5S
63630,1681839735,4S|4T|4W|5S
63631,1681839736,4S|4T|4W|5S
63632,1681839737,4S|4T|4W|5S
63633,1681839738,4S|4T|4W|5S
63634,1681839739,4S|4T|4W|5S
63635,1681839740,4S|4T|4W|5S
63636,1681839741,4S|4T|4W|5S
63637,1681839742,4S|4T|4W|5S
63638,1681839743,4S|4T|4W|5S
63639,1681839744,4S|4T|4W|5S
63640,1681839745,4S|4T|4W|5S
63641,1681839746,4S|4T|4W|5S
63642,1681839747,4S|4T|4W|5S
63643,1681839748,4S|4T|4W|5S
63644,1681839749,4S|4T|4W|5S
63645,1681839750,4S|4T|4W|5S
63646,1681839751,4S|4T|4W|5S
63647,1681839752,4S|4T|4W|5S
63648,1681839753,4S|4T|4W|5S
63649,1681839754,4S|4T|4W|5S
63650,1681839755,4S|4T|4W|5S
63651,1681839756,4S|4T|4W|5S
63652,1681839757,4S|4T|4W|5S
63653,1681839758,4S|4T|4W|5S
63654,1681839759,4S|4T|4W|5S
63655,1681839760,4S|4T|4W|5S
63656,1681839761,4S|4T|4W|5S
63657,1681839762,4S|4T|4W|5S
63658,1681839763,4S|4T|4W|5S
63659,1681839764,4S|4T|4W|5S
63660,1681839765,4S|4T|4W|5S
63661,1681839766,4S|4T|4W|5S
63662,1681839767,4S|4T|4W|5S
63663,1681839768,4S|4T|4W|5S
63664,1681839769,4S|4T|4W|5S
63665,1681839770,4S|4T|4W|5S
63666,1681839771,4S|4T|4W|5S
63667,1681839772,4S|4T|4W|5S
63668,1681839773,4S|4T|4W|5S
63669,1681839774,4S|4T|4W|5S
63670,1681839775,4S|4T|4W|5S
63671,1681839776,4S|4T|4W|5S
63672,1681839777,4S|4T|4W|5S
63673,1681839778,4S|4T|4W|5S
63674,1681839779,4S|4T|4W|5S
63675,1681839780,4S|4T|4W|5S
63676,1681839781,4S|4T|4W|5S
63677,1681839782,4S|4T|4W|5S
63678,1681839783,4S|4T|4W|5S
63679,1681839784,4S|4T|4W|5S
63680,1681839785,4S|4T|4W|5S
63681,1681839786,4S|4T|4W|5S
63682,1681839787,4S|4T|4W|5S
63683,1681839788,4S|4T|4W|5S
63684,1681839789,4S|4T|4W|5S
63685,1681839790,4S|4T|4W|5S
63686,1681839791,4S|4T|4W|5S
63687,1681839792,4S|4T|4W|5S
